curah_hujan_DK,curah_hujan_BS,debit_sungai_m3_per_detik,tinggi_muka_air_m,Banjir
3.0,2.0,57.21,4.99,0
3.2857142857142856,2.0,62.28,4.99,0
3.571428571428571,2.0,55.97,4.99,0
3.857142857142857,2.0,51.77,4.99,0
4.142857142857142,2.0,51.13,4.99,0
4.428571428571429,2.0,49.78,4.99,0
4.714285714285714,2.0,49.99,4.99,0
5.0,2.0,50.49,4.99,0
32.0,42.0,57.78,4.99,0
32.0,41.0,76.2,4.99,0
4.5,6.0,120.79,4.99,0
4.6923076923076925,5.333333333333333,92.17,4.99,0
4.884615384615385,4.666666666666667,70.8,4.99,0
5.076923076923077,4.0,61.18,4.99,0
5.269230769230769,3.3333333333333335,56.69,4.99,0
5.461538461538462,2.666666666666667,53.85,4.99,0
5.653846153846154,2.0000000000000004,51.47,4.99,0
5.846153846153847,1.333333333333334,51.68,4.99,0
6.038461538461538,0.666666666666667,50.94,4.99,0
6.230769230769231,0.0,49.48,4.99,0
6.423076923076923,0.0,48.59,4.99,0
6.615384615384615,0.0,47.91,4.99,0
6.807692307692308,0.0,46.59,4.99,0
7.0,0.0,47.82,4.99,0
6.583333333333333,0.0,46.86,4.99,0
6.166666666666667,0.0,45.71,4.99,0
5.75,0.0,44.31,4.99,0
5.333333333333333,0.0,44.79,4.99,0
4.916666666666666,0.0,44.02,4.99,0
4.5,0.0,44.6,4.99,0
4.083333333333334,0.0,43.69,4.99,0
3.6666666666666665,0.0,43.84,4.99,0
3.25,0.0,43.89,4.99,0
2.833333333333333,0.0,43.6,4.99,0
2.416666666666667,0.0,43.27,4.99,0
2.0,0.0,43.87,4.99,0
2.5,0.5,44.93,4.99,0
3.0,1.0,53.36,4.99,0
42.0,0.5,62.51,4.99,0
1.0,0.0,55.92,4.99,0
3.0,3.0,51.53,4.99,0
14.0,6.5,53.84,4.99,0
13.928571428571429,5.2,54.12,4.99,0
13.857142857142858,3.9,50.26,4.99,0
13.785714285714286,2.6,47.9,4.99,0
13.714285714285714,1.2999999999999998,45.8,4.99,0
13.642857142857142,0.0,44.73,4.99,0
13.571428571428571,1.625,45.59,4.99,0
13.5,3.25,43.92,4.99,0
13.428571428571429,4.875,44.13,4.99,0
13.357142857142858,6.5,43.17,4.99,0
13.285714285714286,8.125,43.35,4.99,0
13.214285714285714,9.75,43.11,4.99,0
13.142857142857142,11.375,41.89,4.99,0
13.071428571428571,13.0,41.9,4.99,0
13.0,18.5,42.99,4.99,0
6.5,18.375,43.82,4.99,0
0.0,18.25,42.21,4.99,0
12.750000000000002,18.125,43.5,4.99,0
25.5,18.0,46.66,4.99,0
9.0,27.0,50.05,4.99,0
1.0,15.75,48.42,4.99,0
1.0,4.5,46.59,4.99,0
4.5,5.0,49.87,4.99,0
0.5,0.0,73.96,4.99,0
33.0,13.0,62.28,4.99,0
14.5,15.5,71.91,4.99,0
7.0,6.5,91.7,4.99,0
3.5,4.0,82.04,4.99,0
4.0,0.0,65.95,4.99,0
4.5,1.0,58.64,4.99,0
5.0,2.0,52.0,4.99,0
5.5,3.0,50.95,4.99,0
3.0,1.5,53.08,4.99,0
2.8,1.9,50.05,4.99,0
2.6,2.3,46.19,4.99,0
2.4,2.7,45.23,4.99,0
2.2,3.0999999999999996,46.74,4.99,0
2.0,3.5,45.99,4.99,0
0.0,0.0,53.14,4.99,0
0.0,0.6666666666666666,48.99,4.99,0
0.0,1.3333333333333333,46.42,4.99,0
0.0,1.9999999999999998,45.13,4.99,0
0.0,2.6666666666666665,44.13,4.99,0
0.0,3.333333333333333,43.18,4.99,0
0.0,4.0,42.42,4.99,0
0.0,7.5,43.55,4.99,0
0.0,11.0,44.59,4.99,0
13.5,10.5,46.67,4.99,0
26.5,31.0,51.88,4.99,0
2.0,4.0,103.96,4.99,0
1.0,11.75,97.87,4.99,0
35.5,19.5,82.27,4.99,0
10.5,41.0,102.28,4.99,1
28.0,28.5,109.29,4.99,1
4.0,6.0,112.26,4.99,0
0.0,0.0,90.46,4.99,0
0.0,6.333333333333334,72.82,4.99,0
11.25,12.666666666666668,68.42,4.99,0
22.5,19.0,66.66,4.99,0
14.0,1.0,92.8,4.99,0
31.5,23.0,81.54,4.99,0
31.5,11.5,69.21,4.99,0
31.5,0.0,65.25,4.99,0
31.5,44.0,71.13,4.99,0
8.5,12.5,91.72,4.99,0
9.5,11.0,89.65,4.99,0
12.0,10.5,100.72,4.99,1
54.0,37.5,108.93,4.99,1
0.0,28.0,150.65,4.99,0
3.0,18.5,118.77,4.99,0
8.5,9.0,98.11,4.99,0
0.0,0.0,101.04,4.99,0
3.8333333333333335,3.3333333333333335,81.7,4.99,0
7.666666666666667,6.666666666666667,71.47,4.99,0
11.5,10.0,65.09,4.99,0
0.0,13.333333333333334,61.21,4.99,0
21.0,16.666666666666668,57.96,4.99,0
42.0,20.0,60.66,4.99,0
1.5,6.5,85.34,4.99,0
12.5,2.0,80.51,4.99,0
18.0,17.0,75.24,4.99,0
6.0,11.5,89.33,4.99,0
7.0,11.0,88.33,4.99,0
23.5,19.0,91.28,4.99,0
0.0,11.0,88.73,4.99,0
0.0,1.5,81.49,4.99,0
24.5,19.0,84.33,4.99,0
4.0,0.0,86.38,4.99,0
3.0,0.0,111.54,4.99,0
6.0,28.0,109.21,4.99,0
7.5,6.0,109.5,4.99,0
3.75,0.0,106.56,4.99,0
0.0,5.500000000000001,87.36,4.99,0
0.0,11.000000000000002,76.58,4.99,0
17.0,16.5,73.75,4.99,0
13.5,12.375,92.61,4.99,0
10.0,8.25,72.48,4.99,0
6.5,4.125,63.73,4.99,0
3.0,0.0,61.83,4.99,0
0.0,0.0,69.02,4.99,0
0.0,0.0,71.92,4.99,0
5.0,8.0,83.77,4.99,0
11.5,12.0,106.16,4.99,1
0.0,0.0,114.19,4.99,0
57.5,41.0,110.77,4.99,1
13.0,8.5,103.29,4.99,0
7.25,15.75,96.23,4.99,0
1.5,23.0,82.54,4.99,0
9.5,40.0,129.27,4.99,0
15.0,5.0,138.77,4.99,0
5.5,0.0,128.91,4.99,0
27.5,23.5,134.18,4.99,1
6.5,20.0,129.41,4.99,0
30.0,21.0,116.51,4.99,1
14.0,21.0,123.81,4.99,1
9.333333333333332,10.5,113.7,4.99,0
4.666666666666666,0.0,98.87,4.99,0
0.0,3.5,88.49,4.99,0
53.5,35.0,126.2,4.99,1
0.0,17.5,121.46,4.99,0
8.5,0.0,98.98,4.99,0
10.0,19.0,107.39,4.99,0
14.5,0.0,113.3,4.99,0
3.0,17.0,121.0,4.99,0
20.0,23.0,130.98,4.99,1
0.0,11.5,127.66,4.99,0
5.5,0.0,112.71,4.99,0
2.7499999999999996,0.0,100.09,4.99,0
0.0,0.0,86.74,4.99,0
4.25,4.5,81.15,4.99,0
8.5,9.0,75.33,4.99,0
5.5,5.5,75.6,4.99,0
16.0,17.5,80.69,4.99,0
8.0,0.0,98.42,4.99,0
0.0,0.0,78.83,4.99,0
0.0,11.5,73.64,4.99,0
0.0,0.0,79.95,4.99,0
0.0,0.0,77.0,4.99,0
0.0,0.0,56.48,4.99,0
0.0,2.0,50.13,4.99,0
3.5,0.0,47.59,4.99,0
7.0,8.0,44.69,4.99,0
6.0,0.0,45.4,4.99,0
5.0,0.6666666666666666,43.53,4.99,0
4.0,1.3333333333333333,42.16,4.99,0
3.0,2.0,41.89,4.99,0
2.0,1.5,42.95,4.99,0
1.0,0.0,54.71,4.99,0
0.0,0.0,52.65,4.99,0
0.3333333333333333,0.5,46.19,4.99,0
0.6666666666666666,1.0,46.22,4.99,0
1.0,1.5,43.69,4.99,0
2.875,0.0,42.04,4.99,0
4.75,2.1666666666666665,52.49,4.99,0
6.625,4.333333333333333,48.12,4.99,0
8.5,6.5,52.35,4.99,0
12.0,3.25,59.8,4.99,0
15.5,0.0,51.87,4.99,0
19.0,15.5,58.8,4.99,0
0.0,0.0,66.0,4.99,0
4.0,9.0,53.95,4.99,0
0.0,1.0,67.05,4.99,0
9.5,9.0,67.69,4.99,0
0.0,0.0,62.58,4.99,0
3.25,0.0,52.95,4.99,0
6.5,5.5,45.75,4.99,0
4.875,4.125,49.11,4.99,0
3.25,2.7499999999999996,45.14,4.99,0
1.625,1.375,43.21,4.99,0
0.0,0.0,42.18,4.99,0
0.0,0.0,41.28,4.99,0
0.0,0.0,39.6,4.99,0
0.0,0.0,40.31,4.99,0
0.0,0.19999999999999998,39.73,4.99,0
0.0,0.39999999999999997,38.57,4.99,0
0.0,0.6,37.08,4.99,0
0.0,0.7999999999999999,36.74,4.99,0
0.0,1.0,36.19,4.99,0
13.0,14.5,38.24,4.99,0
12.0,12.0,47.62,4.99,0
7.5,3.5,54.93,4.99,0
6.0,5.0,49.63,4.99,0
6.0,6.0,44.49,4.99,0
8.5,7.0,43.42,4.99,0
1.5,1.0,44.3,4.99,0
5.5,5.5,45.6,4.99,0
1.0,1.5,44.05,4.99,0
0.5,0.0,43.7,4.99,0
0.0,1.0,44.0,4.99,0
0.0,2.333333333333333,42.63,4.99,0
0.0,3.6666666666666665,41.96,4.99,0
16.0,5.0,40.51,4.99,0
34.0,30.5,51.94,4.99,0
1.5,1.0,53.95,4.99,0
19.0,18.0,48.07,4.99,0
2.5,1.5,55.96,4.99,0
0.0,0.0,49.59,4.99,0
0.0,19.5,44.35,4.99,0
0.0,0.0,52.13,4.99,0
0.0,11.5,49.44,4.99,0
0.0,11.75,43.26,4.99,0
0.0,12.0,41.16,4.99,0
0.0,12.25,40.04,4.99,0
0.0,12.5,42.2,4.99,0
0.0,12.75,46.24,4.99,0
0.0,13.0,45.95,4.99,0
0.0,32.0,50.71,4.99,0
0.0,25.75,55.37,4.99,0
0.0,19.5,43.38,4.99,0
0.0,13.25,38.76,4.99,0
0.0,7.0,36.94,4.99,0
0.0,10.0,39.38,4.99,0
0.0,38.25,39.11,4.99,0
0.0,66.5,42.41,4.99,0
0.0,0.0,67.87,4.99,0
0.0,10.0,55.06,4.99,0
0.0,24.5,54.38,4.99,0
0.0,16.5,66.8,4.99,0
0.0,35.5,71.29,4.99,0
0.0,4.5,90.55,4.99,0
0.0,35.0,76.0,4.99,0
0.0,90.0,77.86,4.99,0
0.0,36.0,80.62,4.99,0
0.0,0.0,94.84,4.99,0
0.0,0.0,76.15,4.99,0
0.0,0.0,61.36,4.99,0
0.0,0.0,55.03,4.99,0
0.0,8.0,51.12,4.99,0
0.0,1.0,60.38,4.99,0
5.0,14.0,55.17,4.99,0
4.75,0.0,58.46,4.99,0
4.5,0.0,46.51,4.99,0
4.25,0.0,43.9,4.99,0
4.0,0.0,44.55,4.99,0
3.75,0.0,40.66,4.99,0
3.5,0.8333333333333334,45.7,4.99,0
3.25,1.6666666666666667,41.88,4.99,0
3.0,2.5,42.09,4.99,0
4.0,4.5,41.09,4.99,0
5.0,4.0,40.78,4.99,0
18.25,12.0,45.52,4.99,0
31.5,20.0,45.62,4.99,0
15.75,11.0,71.08,4.99,0
0.0,2.0,61.15,4.99,0
14.0,5.5,57.43,4.99,0
9.0,10.0,48.24,4.99,0
8.0,0.0,46.19,4.99,0
7.0,16.5,47.48,4.99,0
23.0,31.5,44.29,4.99,0
32.75,31.75,46.59,4.99,0
42.5,32.0,43.86,4.99,0
24.0,24.5,45.59,4.99,0
5.5,12.0,53.76,4.99,0
88.5,4.5,53.11,4.99,0
62.75,13.75,53.33,4.99,0
37.0,23.0,52.09,4.99,0
26.75,0.0,60.41,4.99,0
16.5,14.0,51.46,4.99,0
0.0,0.0,79.69,4.99,0
15.75,15.5,54.03,4.99,0
31.5,31.0,60.96,4.99,0
9.5,46.0,87.97,4.99,0
23.5,16.5,98.39,4.99,0
2.0,0.0,115.9,4.99,0
50.0,15.0,90.61,4.99,0
40.0,14.0,85.95,4.99,0
32.2,0.0,85.86,4.99,0
24.4,0.0,66.47,4.99,0
16.6,0.0,57.03,4.99,0
8.8,0.0,52.4,4.99,0
1.0,0.0,55.34,4.99,0
3.7500000000000004,0.8571428571428571,53.23,4.99,0
6.500000000000001,1.7142857142857142,45.14,4.99,0
9.25,2.5714285714285716,42.74,4.99,0
12.000000000000002,3.4285714285714284,41.34,4.99,0
14.750000000000002,4.285714285714286,40.31,4.99,0
17.5,5.142857142857143,40.0,4.99,0
20.250000000000004,6.0,39.99,4.99,0
23.0,16.5,44.93,4.99,0
39.0,34.0,44.82,4.99,0
26.75,0.0,40.88,4.99,0
14.5,27.0,39.62,4.99,0
0.0,0.0,38.74,4.99,0
1.3750000000000002,0.0,37.12,4.99,0
2.7500000000000004,0.0,37.04,4.99,0
4.125,0.0,36.84,4.99,0
5.5,0.0,34.39,4.99,0
6.9,0.0,42.26,4.99,0
8.3,0.0,40.43,4.99,0
9.7,0.0,34.86,4.99,0
11.1,0.0,33.62,4.99,0
12.5,0.0,34.19,4.99,0
6.0,3.0,34.13,4.99,0
16.0,14.5,43.67,4.99,0
16.0,0.0,46.66,4.99,0
13.714285714285715,0.875,39.14,4.99,0
11.428571428571429,1.75,36.58,4.99,0
9.142857142857142,2.625,35.26,4.99,0
6.857142857142858,3.5,33.63,4.99,0
4.571428571428571,4.375,32.52,4.99,0
2.2857142857142865,5.25,32.06,4.99,0
0.0,6.125,31.6,4.99,0
8.5,7.0,31.32,4.99,0
3.0,1.5,31.79,4.99,0
37.5,50.0,37.29,4.99,0
30.166666666666668,0.0,44.71,4.99,0
22.833333333333336,5.75,42.04,4.99,0
15.5,11.5,40.85,4.99,0
31.5,0.0,66.61,4.99,0
47.5,8.333333333333332,50.66,4.99,0
63.5,16.666666666666664,42.1,4.99,0
79.5,25.0,38.07,4.99,0
0.0,18.25,37.15,4.99,0
18.0,11.5,36.88,4.99,0
23.0,17.25,41.85,4.99,0
28.0,23.0,43.18,4.99,0
24.7,17.25,42.48,4.99,0
21.4,11.5,37.05,4.99,0
18.1,5.75,35.13,4.99,0
14.8,0.0,33.22,4.99,0
11.5,20.0,34.18,4.99,0
6.75,10.75,33.28,4.99,0
2.0,1.5,32.37,4.99,0
8.5,2.0,32.89,4.99,0
15.0,3.5,38.83,4.99,0
21.5,16.5,37.93,4.99,0
28.0,29.5,37.71,4.99,0
26.77777777777778,28.61111111111111,47.32,4.99,0
25.555555555555557,27.72222222222222,39.66,4.99,0
24.333333333333332,26.833333333333332,36.05,4.99,0
23.11111111111111,25.944444444444443,33.88,4.99,0
21.88888888888889,25.055555555555557,31.78,4.99,0
20.666666666666664,24.166666666666668,31.09,4.99,0
19.444444444444443,23.27777777777778,30.33,4.99,0
18.22222222222222,22.38888888888889,29.87,4.99,0
17.0,21.5,29.9,4.99,0
15.777777777777777,20.61111111111111,29.0,4.99,0
14.555555555555555,19.72222222222222,28.21,4.99,0
13.333333333333332,18.833333333333336,27.3,4.99,0
12.11111111111111,17.944444444444443,28.32,4.99,0
10.88888888888889,17.055555555555557,29.09,4.99,0
9.666666666666668,16.166666666666664,27.45,4.99,0
8.444444444444443,15.277777777777779,27.73,4.99,0
7.222222222222221,14.38888888888889,28.43,4.99,0
6.0,13.5,33.49,4.99,0
6.708333333333333,11.571428571428571,31.21,4.99,0
7.416666666666667,9.642857142857142,28.99,4.99,0
8.125,7.714285714285714,27.56,4.99,0
8.833333333333334,5.7857142857142865,27.4,4.99,0
9.541666666666668,3.8571428571428577,27.28,4.99,0
10.25,1.9285714285714288,29.38,4.99,0
10.958333333333334,0.0,27.84,4.99,0
11.666666666666668,0.0,28.73,4.99,0
12.375,0.0,28.41,4.99,0
13.083333333333334,0.0,27.5,4.99,0
13.791666666666668,0.0,27.47,4.99,0
14.5,0.0,27.19,4.99,0
13.775,0.0,27.57,4.99,0
13.05,0.0,27.15,4.99,0
12.325,0.0,27.45,4.99,0
11.6,0.0,27.03,4.99,0
10.875,0.0,27.08,4.99,0
10.149999999999999,0.0,26.13,4.99,0
9.425,0.0,26.52,4.99,0
8.7,0.0,26.47,4.99,0
7.975,0.0,25.84,4.99,0
7.25,0.0,25.86,4.99,0
6.5249999999999995,0.0,25.41,4.99,0
5.799999999999999,0.0,25.25,4.99,0
5.074999999999999,0.0,25.24,4.99,0
4.35,0.0,25.56,4.99,0
3.625,0.0,25.25,4.99,0
2.9000000000000004,0.0,25.22,4.99,0
2.174999999999999,0.0,25.79,4.99,0
1.4499999999999993,0.0,24.82,4.99,0
0.7249999999999996,0.0,15.1,4.99,0
0.0,0.0,14.2,4.99,0
0.0,0.041666666666666664,14.81,4.99,0
0.0,0.08333333333333333,24.78,4.99,0
0.0,0.12499999999999999,25.68,4.99,0
0.0,0.16666666666666666,25.35,4.99,0
0.0,0.20833333333333331,24.4,4.99,0
0.0,0.24999999999999997,14.37,4.99,0
0.0,0.29166666666666663,17.1,4.99,0
0.0,0.3333333333333333,18.2,4.99,0
0.0,0.37499999999999994,14.42,4.99,0
0.0,0.41666666666666663,13.62,4.99,0
0.0,0.4583333333333333,13.62,4.99,0
0.0,0.49999999999999994,13.62,4.99,0
0.0,0.5416666666666666,13.62,4.99,0
0.0,0.5833333333333333,13.62,4.99,0
0.0,0.6249999999999999,13.62,4.99,0
0.0,0.6666666666666666,13.63,4.99,0
0.0,0.7083333333333333,13.63,4.99,0
0.0,0.7499999999999999,13.63,4.99,0
0.0,0.7916666666666666,13.63,4.99,0
0.0,0.8333333333333333,17.16,4.99,0
0.0,0.8749999999999999,17.98,4.99,0
0.0,0.9166666666666666,14.4,4.99,0
0.0,0.9583333333333333,13.64,4.99,0
0.0,1.0,13.64,4.99,0
0.0,2.9000000000000004,18.32,4.99,0
0.0,4.800000000000001,27.07,4.99,0
0.0,6.7,25.98,4.99,0
0.0,8.600000000000001,24.72,4.99,0
0.0,10.5,20.6,4.99,0
0.0,12.4,20.59,4.99,0
0.0,14.3,17.76,4.99,0
0.0,16.200000000000003,14.36,4.99,0
0.0,18.1,17.04,4.99,0
0.0,20.0,14.37,4.99,0
0.0,21.900000000000002,14.37,4.99,0
0.0,23.8,19.73,4.99,0
0.0,25.700000000000003,13.66,4.99,0
0.0,27.6,13.66,4.99,0
0.0,29.500000000000004,13.66,4.99,0
0.0,31.400000000000002,13.66,4.99,0
0.0,33.300000000000004,13.66,4.99,0
0.0,35.2,13.67,4.99,0
0.0,37.1,14.67,4.99,0
0.0,39.0,23.18,4.99,0
0.7,40.900000000000006,25.76,4.99,0
1.4,42.800000000000004,18.98,4.99,0
2.1,44.7,17.98,4.99,0
2.8,46.6,13.68,4.99,0
3.5,48.5,13.68,4.99,0
4.2,50.400000000000006,13.68,4.99,0
4.9,52.300000000000004,14.44,4.99,0
5.6,54.2,26.77,4.99,0
6.3,56.1,25.97,4.99,0
7.0,58.0,26.04,4.99,0
10.75,31.25,25.94,4.99,0
14.5,4.5,28.06,4.99,0
5.0,11.0,29.39,4.99,0
29.0,3.5,42.92,4.99,0
20.5,14.5,38.83,4.99,0
17.083333333333332,13.647058823529411,34.71,4.99,0
13.666666666666668,12.794117647058824,30.71,4.99,0
10.25,11.941176470588236,27.97,4.99,0
6.833333333333334,11.088235294117647,27.59,4.99,0
3.416666666666668,10.235294117647058,26.84,4.99,0
0.0,9.382352941176471,27.12,4.99,0
0.3333333333333333,8.529411764705882,27.27,4.99,0
0.6666666666666666,7.676470588235294,28.07,4.99,0
1.0,6.823529411764706,27.99,4.99,0
0.8,5.970588235294118,32.11,4.99,0
0.6000000000000001,5.117647058823529,29.37,4.99,0
0.4,4.26470588235294,28.47,4.99,0
0.20000000000000007,3.4117647058823533,28.21,4.99,0
0.0,2.5588235294117645,27.45,4.99,0
1.6666666666666667,1.7058823529411757,27.4,4.99,0
3.3333333333333335,0.8529411764705888,26.83,4.99,0
5.0,0.0,29.59,4.99,0
15.0,13.0,34.32,4.99,0
0.5,35.0,32.84,4.99,0
34.0,27.25,32.34,4.99,0
26.5,19.5,36.22,4.99,0
19.0,24.0,37.85,4.99,0
22.0,19.2,41.27,4.99,0
1.0,14.4,35.6,4.99,0
1.8333333333333335,9.6,33.19,4.99,0
2.666666666666667,4.800000000000001,30.9,4.99,0
3.5,0.0,29.71,4.99,0
2.0,7.0,30.41,4.99,0
1.0,12.75,30.86,4.99,0
11.0,18.5,30.09,4.99,0
11.5,0.0,37.74,4.99,0
12.0,10.5,36.09,4.99,0
30.5,67.0,46.52,4.99,0
26.0,17.0,54.09,4.99,0
23.5,19.25,39.93,4.99,0
21.0,21.5,40.34,4.99,0
7.5,5.0,93.54,4.99,0
1.0,4.0,61.84,4.99,0
21.0,113.5,42.14,4.99,0
2.5,3.0,43.43,4.99,0
66.0,54.0,45.03,4.99,0
8.5,10.0,43.86,4.99,0
13.75,29.0,49.09,4.99,0
19.0,48.0,43.16,4.99,0
3.0,34.5,53.93,4.99,0
4.5,21.0,49.31,4.99,0
13.416666666666666,1.5,49.85,4.99,0
22.333333333333332,1.0,56.98,4.99,0
31.25,0.5,45.23,4.99,0
40.166666666666664,0.0,42.62,4.99,0
49.083333333333336,1.0,42.67,4.99,0
58.0,66.0,39.52,4.99,0
33.75,6.0,45.4,4.99,0
9.5,0.0,45.89,4.99,0
8.9,0.0,45.02,4.99,0
8.3,0.0,40.97,4.99,0
7.7,0.0,39.59,4.99,0
7.1,0.0,40.08,4.99,0
6.5,0.0,51.13,4.99,0
15.0,13.0,77.19,4.99,0
52.5,26.0,85.88,4.99,0
4.0,15.0,84.82,4.99,0
7.0,2.5,98.07,4.99,0
15.0,15.0,94.45,4.99,0
19.5,20.0,76.01,4.99,0
18.5,12.5,69.24,4.99,0
33.0,15.0,88.94,4.99,0
